ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_28_500k,199,2000,2/28/2021 7:52:01 PM,20,2,1,2.26,0
Paddle - lc_28_500k,200,2000,2/28/2021 7:52:01 PM,20,2,1,2.5,0
Paddle - lc_28_500k,201,2000,2/28/2021 7:52:01 PM,10,1,0,3.55,0
Paddle - lc_28_500k,202,2000,2/28/2021 7:52:01 PM,10,1,0,0.46,0
Paddle - lc_28_500k,203,2000,2/28/2021 7:52:01 PM,10,1,0,0.56,0
Paddle - lc_28_500k,204,2000,2/28/2021 7:52:01 PM,30,3,0,4.65,0
Paddle - lc_28_500k,205,2000,2/28/2021 7:52:01 PM,10,1,1,1.78,0
Paddle - lc_28_500k,206,2000,2/28/2021 7:52:01 PM,70,7,0,4.21,0
Paddle - lc_28_500k,207,2000,2/28/2021 7:52:01 PM,20,2,0,2.52,0
Paddle - lc_28_500k,208,2000,2/28/2021 7:52:01 PM,10,1,0,0.38,0
Paddle - lc_28_500k,209,2000,2/28/2021 7:52:01 PM,10,1,0,1.1,0
Paddle - lc_28_500k,210,2000,2/28/2021 7:52:01 PM,90,9,2,8.07,0
Paddle - lc_28_500k,211,2000,2/28/2021 7:52:01 PM,10,1,0,3.28,0
Paddle - lc_28_500k,212,2000,2/28/2021 7:52:01 PM,60,6,0,2.23,0
Paddle - lc_28_500k,213,2000,2/28/2021 7:52:01 PM,40,4,0,2.19,0
Paddle - lc_28_500k,214,2000,2/28/2021 7:52:01 PM,30,3,1,5.95,0
Paddle - lc_28_500k,215,2000,2/28/2021 7:52:01 PM,10,1,0,1.8,0
Paddle - lc_28_500k,216,2000,2/28/2021 7:52:01 PM,10,1,0,2.05,0
Paddle - lc_28_500k,217,2000,2/28/2021 7:52:01 PM,20,2,0,1.6,0
Paddle - lc_28_500k,218,2000,2/28/2021 7:52:01 PM,20,2,0,3.11,0
Paddle - lc_28_500k,219,2000,2/28/2021 7:52:01 PM,10,1,0,0.18,0
Paddle - lc_28_500k,220,2000,2/28/2021 7:52:01 PM,10,1,2,2.98,0
Paddle - lc_28_500k,221,2000,2/28/2021 7:52:01 PM,20,2,1,1.84,0
Paddle - lc_28_500k,222,2000,2/28/2021 7:52:01 PM,20,2,1,2.92,0
Paddle - lc_28_500k,223,2000,2/28/2021 7:52:01 PM,80,8,0,3.33,0
Paddle - lc_28_500k,224,2000,2/28/2021 7:52:01 PM,80,8,0,4.51,0
Paddle - lc_28_500k,225,2000,2/28/2021 7:52:01 PM,10,1,1,2.54,0
Paddle - lc_28_500k,226,2000,2/28/2021 7:52:01 PM,80,8,0,4.01,0
Paddle - lc_28_500k,227,2000,2/28/2021 7:52:01 PM,60,6,0,3.71,0
Paddle - lc_28_500k,228,2000,2/28/2021 7:52:01 PM,210,21,4,19.63,1
Paddle - lc_28_500k,229,2000,2/28/2021 7:52:01 PM,20,2,1,2.76,0
Paddle - lc_28_500k,230,2000,2/28/2021 7:52:01 PM,40,4,0,4.79,0
Paddle - lc_28_500k,231,2000,2/28/2021 7:52:01 PM,90,9,0,3.45,0
Paddle - lc_28_500k,232,2000,2/28/2021 7:52:01 PM,10,1,0,0.46,0
Paddle - lc_28_500k,233,2000,2/28/2021 7:52:01 PM,50,5,0,7.07,0
Paddle - lc_28_500k,234,2000,2/28/2021 7:52:01 PM,80,8,0,4.11,0
Paddle - lc_28_500k,235,2000,2/28/2021 7:52:01 PM,120,12,0,4.87,0
Paddle - lc_28_500k,236,2000,2/28/2021 7:52:01 PM,10,1,0,1.24,0
Paddle - lc_28_500k,237,2000,2/28/2021 7:52:01 PM,10,1,0,3.27,0
Paddle - lc_28_500k,238,2000,2/28/2021 7:52:01 PM,20,2,0,5.81,0
Paddle - lc_28_500k,239,2000,2/28/2021 7:52:01 PM,160,16,1,15.5,0
Paddle - lc_28_500k,240,2000,2/28/2021 7:52:01 PM,160,16,2,12.59,0
Paddle - lc_28_500k,241,2000,2/28/2021 7:52:01 PM,30,3,3,6.76,0
Paddle - lc_28_500k,242,2000,2/28/2021 7:52:01 PM,10,1,0,0.4,0
Paddle - lc_28_500k,243,2000,2/28/2021 7:52:01 PM,10,1,0,0.84,0
Paddle - lc_28_500k,244,2000,2/28/2021 7:52:01 PM,10,1,0,1.38,0
Paddle - lc_28_500k,245,2000,2/28/2021 7:52:01 PM,10,1,0,3.85,0
Paddle - lc_28_500k,246,2000,2/28/2021 7:52:01 PM,10,1,0,0.48,0
Paddle - lc_28_500k,247,2000,2/28/2021 7:52:01 PM,40,4,0,4.39,0
Paddle - lc_28_500k,248,2000,2/28/2021 7:52:01 PM,10,1,0,0.42,0
Paddle - lc_28_500k,249,2000,2/28/2021 7:52:01 PM,10,1,0,3.75,0
Paddle - lc_28_500k,250,2000,2/28/2021 7:52:01 PM,30,3,0,1.55,0
Paddle - lc_28_500k,251,2000,2/28/2021 7:52:01 PM,170,17,0,21.07,0
Paddle - lc_28_500k,252,2000,2/28/2021 7:52:01 PM,20,2,1,2.61,0
Paddle - lc_28_500k,253,2000,2/28/2021 7:52:01 PM,10,1,0,1.83,0
