ModelName,GameNumber,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - bo_13,515,4316,10,1,1,2.79,0
Paddle - bo_13,516,4316,10,1,0,1.1,0
Paddle - bo_13,517,4316,40,4,0,2.13,0
Paddle - bo_13,518,4316,60,6,1,5.88,0
Paddle - bo_13,519,4316,10,1,0,0.74,0
Paddle - bo_13,520,4316,140,14,0,17.05,0
Paddle - bo_13,521,4316,10,1,0,0.9,0
Paddle - bo_13,522,4316,40,4,1,6.48,0
Paddle - bo_13,523,4316,60,6,1,5.46,0
Paddle - bo_13,524,4316,10,1,0,0.92,0
Paddle - bo_13,525,4316,30,3,1,4.21,0
Paddle - bo_13,526,4316,90,9,2,9.04,0
Paddle - bo_13,527,4316,190,19,1,26.95,0
Paddle - bo_13,528,4316,0,0,0,2.11,0
Paddle - bo_13,529,4316,10,1,0,0.92,0
Paddle - bo_13,530,4316,190,19,2,11.63,0
Paddle - bo_13,531,4316,20,2,1,3.89,0
Paddle - bo_13,532,4316,10,1,1,4.28,0
Paddle - bo_13,533,4316,30,3,23,39.38,0
Paddle - bo_13,534,4316,140,14,11,29.14,0
Paddle - bo_13,535,4316,10,1,2,3.95,0
Paddle - bo_13,536,4316,100,10,1,12.38,0
Paddle - bo_13,537,4316,110,11,2,4.91,0
Paddle - bo_13,538,4316,110,11,1,11.86,0
Paddle - bo_13,539,4316,20,2,2,4.09,0
Paddle - bo_13,540,4316,10,1,1,0.98,0
Paddle - bo_13,541,4316,140,14,3,16.99,0
Paddle - bo_13,542,4316,120,12,2,22.33,0
Paddle - bo_13,543,4316,10,1,0,0.8,0
Paddle - bo_13,544,4316,200,20,2,29.29,0
Paddle - bo_13,545,4316,10,1,0,0.54,0
Paddle - bo_13,546,4316,130,13,1,7.78,0
Paddle - bo_13,547,4316,10,1,7,12.01,0
Paddle - bo_13,548,4316,80,8,2,5.98,0
Paddle - bo_13,549,4316,170,17,3,12.52,0
Paddle - bo_13,550,4316,180,18,0,8.71,0
Paddle - bo_13,551,4316,30,3,1,3.23,0
Paddle - bo_13,552,4316,20,2,1,2.91,0
Paddle - bo_13,553,4316,190,19,3,36.74,0
Paddle - bo_13,554,4316,90,9,2,8.81,0
Paddle - bo_13,555,4316,40,4,0,1.62,0
Paddle - bo_13,556,4316,140,14,2,6.62,0
Paddle - bo_13,557,4316,50,5,1,3.67,0
Paddle - bo_13,558,4316,10,1,0,1.86,0
Paddle - bo_13,559,4316,50,5,5,8.89,0
Paddle - bo_13,560,4316,10,1,3,4.13,0
Paddle - bo_13,561,4316,10,1,0,0.8,0
Paddle - bo_13,562,4316,10,1,0,1.24,0
Paddle - bo_13,563,4316,150,15,1,14.67,0
Paddle - bo_13,564,4316,10,1,1,2.29,0
Paddle - bo_13,565,4316,10,1,0,0.58,0
Paddle - bo_13,566,4316,20,2,0,4.03,0
Paddle - bo_13,567,4316,20,2,1,3.45,0
Paddle - bo_13,568,4316,40,4,0,2.57,0
Paddle - bo_13,569,4316,40,4,0,1.94,0
Paddle - bo_13,570,4316,50,5,2,3.43,0
Paddle - bo_13,571,4316,20,2,1,3.21,0
Paddle - bo_13,572,4316,20,2,1,4.55,0
Paddle - bo_13,573,4316,50,5,4,20.47,0
Paddle - bo_13,574,4316,20,2,1,1.48,0
Paddle - bo_13,575,4316,20,2,0,3.11,0
Paddle - bo_13,576,4316,180,18,2,20.2,0
Paddle - bo_13,577,4316,40,4,2,5.12,0
Paddle - bo_13,578,4316,180,18,1,18.34,0
Paddle - bo_13,579,4316,20,2,0,2.77,0
Paddle - bo_13,580,4316,0,0,0,1.92,0
Paddle - bo_13,581,4316,20,2,0,3.43,0
Paddle - bo_13,582,4316,120,12,1,12.12,0
Paddle - bo_13,583,4316,100,10,1,4.97,0
Paddle - bo_13,584,4316,10,1,0,1.32,0
Paddle - bo_13,585,4316,40,4,1,2.95,0
Paddle - bo_13,586,4316,20,2,0,2.21,0
Paddle - bo_13,587,4316,30,3,5,7.82,0
Paddle - bo_13,588,4316,20,2,0,3.61,0
Paddle - bo_13,589,4316,20,2,0,2.15,0
Paddle - bo_13,590,4316,40,4,0,3.99,0
Paddle - bo_13,591,4316,10,1,1,2.1,0
Paddle - bo_13,592,4316,170,17,2,22.17,0
Paddle - bo_13,593,4316,10,1,2,2.95,0
Paddle - bo_13,594,4316,20,2,1,3.51,0
Paddle - bo_13,595,4316,30,3,1,4.65,0
Paddle - bo_13,596,4316,10,1,2,3.27,0
Paddle - bo_13,597,4316,40,4,0,2.57,0
Paddle - bo_13,598,4316,10,1,0,0.58,0
Paddle - bo_13,599,4316,60,6,0,7.36,0
Paddle - bo_13,600,4316,10,1,0,0.54,0
Paddle - bo_13,601,4316,10,1,2,3.37,0
Paddle - bo_13,602,4316,150,15,3,15.99,0
Paddle - bo_13,603,4316,50,5,3,12.82,0
Paddle - bo_13,604,4316,200,20,0,26,0
Paddle - bo_13,605,4316,50,5,0,2.27,0
Paddle - bo_13,606,4316,80,8,2,5.52,0
Paddle - bo_13,607,4316,110,11,1,5.94,0
Paddle - bo_13,608,4316,20,2,1,3.61,0
Paddle - bo_13,609,4316,50,5,1,1.72,0
Paddle - bo_13,610,4316,10,1,0,1.58,0
Paddle - bo_13,611,4316,110,11,1,10.07,0
Paddle - bo_13,612,4316,150,15,2,15.82,0
Paddle - bo_13,613,4316,10,1,2,8.47,0
Paddle - bo_13,614,4316,10,1,0,0.7,0
Paddle - bo_13,615,4316,40,4,2,3.67,0
Paddle - bo_13,616,4316,20,2,1,2.89,0
Paddle - bo_13,617,4316,200,20,5,38.39,0
Paddle - bo_13,618,4316,10,1,0,2.35,0
Paddle - bo_13,619,4316,20,2,2,3.17,0
Paddle - bo_13,620,4316,110,11,2,8.49,0
Paddle - bo_13,621,4316,50,5,3,13.82,0
Paddle - bo_13,622,4316,30,3,1,3.61,0
Paddle - bo_13,623,4316,130,13,0,4.25,0
Paddle - bo_13,624,4316,10,1,1,0.58,0
Paddle - bo_13,625,4316,40,4,1,6.44,0
Paddle - bo_13,626,4316,10,1,0,0.46,0
Paddle - bo_13,627,4316,10,1,2,3.97,0
Paddle - bo_13,628,4316,40,4,0,1.76,0
Paddle - bo_13,629,4316,20,2,1,2.99,0
Paddle - bo_13,630,4316,20,2,0,2.29,0
Paddle - bo_13,631,4316,20,2,0,1.92,0
Paddle - bo_13,632,4316,100,10,1,7.02,0
Paddle - bo_13,633,4316,120,12,0,10.93,0
Paddle - bo_13,634,4316,80,8,1,5.18,0
Paddle - bo_13,635,4316,10,1,0,0.68,0
Paddle - bo_13,636,4316,20,2,0,2.03,0
Paddle - bo_13,637,4316,190,19,1,11.32,0
Paddle - bo_13,638,4316,100,10,1,11.57,0
Paddle - bo_13,639,4316,10,1,0,0.46,0
Paddle - bo_13,640,4316,20,2,1,2.83,0
Paddle - bo_13,641,4316,10,1,2,2.65,0
Paddle - bo_13,642,4316,20,2,1,3.49,0
Paddle - bo_13,643,4316,30,3,1,4.96,0
Paddle - bo_13,644,4316,80,8,1,4.27,0
Paddle - bo_13,645,4316,110,11,3,12.24,0
Paddle - bo_13,646,4316,20,2,2,4.67,0
Paddle - bo_13,647,4316,70,7,1,4.67,0
Paddle - bo_13,648,4316,10,1,0,4.17,0
Paddle - bo_13,649,4316,120,12,1,5.48,0
Paddle - bo_13,650,4316,100,10,1,11.94,0
Paddle - bo_13,651,4316,0,0,0,2.45,0
Paddle - bo_13,652,4316,70,7,0,6.11,0
Paddle - bo_13,653,4316,60,6,0,2.45,0
Paddle - bo_13,654,4316,90,9,2,10.38,0
Paddle - bo_13,655,4316,0,0,0,1.84,0
Paddle - bo_13,656,4316,60,6,1,5.92,0
Paddle - bo_13,657,4316,20,2,2,2.99,0
Paddle - bo_13,658,4316,90,9,1,10.95,0
Paddle - bo_13,659,4316,10,1,0,1.92,0
Paddle - bo_13,660,4316,80,8,0,5.51,0
Paddle - bo_13,661,4316,90,9,2,13.3,0
Paddle - bo_13,662,4316,50,5,0,2.25,0
Paddle - bo_13,663,4316,110,11,0,6.38,0
Paddle - bo_13,664,4316,140,14,2,13.48,0
Paddle - bo_13,665,4316,10,1,0,1.74,0
Paddle - bo_13,666,4316,20,2,0,2,0
Paddle - bo_13,667,4316,50,5,1,4.77,0
Paddle - bo_13,668,4316,100,10,2,10.71,0
Paddle - bo_13,669,4316,10,1,0,0.54,0
Paddle - bo_13,670,4316,10,1,2,3.01,0
Paddle - bo_13,671,4316,20,2,0,3.41,0
Paddle - bo_13,672,4316,140,14,1,10.75,0
Paddle - bo_13,673,4316,170,17,2,10.06,0
Paddle - bo_13,674,4316,10,1,0,0.42,0
Paddle - bo_13,675,4316,180,18,2,26.85,0
Paddle - bo_13,676,4316,10,1,0,0.36,0
Paddle - bo_13,677,4316,90,9,1,8.4,0
Paddle - bo_13,678,4316,100,10,1,12.15,0
Paddle - bo_13,679,4316,120,12,22,44.27,0
Paddle - bo_13,680,4316,130,13,0,15.56,0
Paddle - bo_13,681,4316,10,1,0,1.68,0
Paddle - bo_13,682,4316,10,1,0,0.76,0
Paddle - bo_13,683,4316,130,13,0,9.13,0
Paddle - bo_13,684,4316,80,8,2,11.72,0
Paddle - bo_13,685,4316,20,2,0,2.45,0
Paddle - bo_13,686,4316,10,1,1,2.89,0
Paddle - bo_13,687,4316,30,3,1,3.75,0
Paddle - bo_13,688,4316,100,10,1,12.46,0
Paddle - bo_13,689,4316,10,1,0,0.68,0
Paddle - bo_13,690,4316,40,4,0,1.72,0
Paddle - bo_13,691,4316,120,12,1,6.44,0
Paddle - bo_13,692,4316,10,1,0,1.78,0
Paddle - bo_13,693,4316,100,10,1,11.4,0
Paddle - bo_13,694,4316,120,12,0,9.49,0
Paddle - bo_13,695,4316,10,1,1,0.72,0
Paddle - bo_13,696,4316,30,3,2,6.3,0
Paddle - bo_13,697,4316,110,11,0,3.87,0
Paddle - bo_13,698,4316,20,2,1,2.91,0
Paddle - bo_13,699,4316,10,1,0,0.4,0
Paddle - bo_13,700,4316,100,10,1,11.39,0
Paddle - bo_13,701,4316,10,1,0,1.04,0
Paddle - bo_13,702,4316,110,11,1,9.93,0
Paddle - bo_13,703,4316,90,9,2,12.04,0
Paddle - bo_13,704,4316,10,1,0,2.89,0
Paddle - bo_13,705,4316,30,3,2,5.58,0
Paddle - bo_13,706,4316,130,13,0,5.58,0
Paddle - bo_13,707,4316,0,0,0,1.84,0
Paddle - bo_13,708,4316,20,2,2,3.15,0
Paddle - bo_13,709,4316,10,1,1,3.99,0
Paddle - bo_13,710,4316,40,4,1,4.55,0
Paddle - bo_13,711,4316,80,8,1,4.49,0
Paddle - bo_13,712,4316,20,2,0,4.21,0
Paddle - bo_13,713,4316,50,5,1,4.91,0
Paddle - bo_13,714,4316,140,14,2,11.66,0
Paddle - bo_13,715,4316,0,0,0,2.13,0
Paddle - bo_13,716,4316,20,2,0,2.79,0
Paddle - bo_13,717,4316,10,1,1,4.97,0
Paddle - bo_13,718,4316,110,11,2,13.46,0
Paddle - bo_13,719,4316,70,7,0,2.37,0
Paddle - bo_13,720,4316,170,17,1,30.35,0
Paddle - bo_13,721,4316,140,14,3,8.83,0
Paddle - bo_13,722,4316,140,14,0,6.11,0
Paddle - bo_13,723,4316,10,1,1,2.95,0
Paddle - bo_13,724,4316,10,1,0,2.27,0
Paddle - bo_13,725,4316,130,13,1,5.38,0
Paddle - bo_13,726,4316,20,2,1,3.11,0
Paddle - bo_13,727,4316,20,2,1,3.07,0
Paddle - bo_13,728,4316,0,0,1,4.87,0
Paddle - bo_13,729,4316,40,4,2,15.85,0
Paddle - bo_13,730,4316,110,11,1,11.5,0
Paddle - bo_13,731,4316,80,8,5,16.65,0
Paddle - bo_13,732,4316,80,8,1,5.64,0
Paddle - bo_13,733,4316,10,1,0,0.64,0
Paddle - bo_13,734,4316,30,3,0,3.09,0
Paddle - bo_13,735,4316,20,2,1,2.88,0
Paddle - bo_13,736,4316,50,5,3,6.22,0
Paddle - bo_13,737,4316,10,1,0,0.88,0
Paddle - bo_13,738,4316,150,15,0,6.52,0
Paddle - bo_13,739,4316,60,6,1,5.76,0
Paddle - bo_13,740,4316,20,2,0,4.39,0
Paddle - bo_13,741,4316,20,2,2,3.77,0
Paddle - bo_13,742,4316,20,2,0,3.15,0
Paddle - bo_13,743,4316,40,4,0,1.58,0
Paddle - bo_13,744,4316,20,2,2,2.81,0
Paddle - bo_13,745,4316,20,2,0,3.25,0
Paddle - bo_13,746,4316,50,5,0,4.69,0
Paddle - bo_13,747,4316,10,1,0,0.4,0
Paddle - bo_13,748,4316,140,14,4,10.27,0
Paddle - bo_13,749,4316,30,3,4,8.57,0
Paddle - bo_13,750,4316,130,13,0,10.35,0
Paddle - bo_13,751,4316,10,1,0,0.38,0
Paddle - bo_13,752,4316,10,1,0,2.19,0
Paddle - bo_13,753,4316,40,4,0,2.41,0
Paddle - bo_13,754,4316,120,12,1,10.23,0
Paddle - bo_13,755,4316,20,2,0,2.65,0
Paddle - bo_13,756,4316,40,4,2,5.54,0
Paddle - bo_13,757,4316,10,1,2,2.69,0
Paddle - bo_13,758,4316,20,2,0,1.66,0
Paddle - bo_13,759,4316,20,2,0,2.99,0
Paddle - bo_13,760,4316,180,18,1,10.35,0
Paddle - bo_13,761,4316,20,2,1,3.63,0
Paddle - bo_13,762,4316,130,13,0,6.1,0
Paddle - bo_13,763,4316,20,2,1,3.79,0
Paddle - bo_13,764,4316,100,10,1,11.75,0
Paddle - bo_13,765,4316,10,1,0,0.82,0
Paddle - bo_13,766,4316,30,3,4,5.54,0
Paddle - bo_13,767,4316,10,1,0,1.74,0
Paddle - bo_13,768,4316,10,1,0,0.97,0
Paddle - bo_13,769,4316,40,4,4,17.13,0
Paddle - bo_13,770,4316,10,1,1,2.35,0
Paddle - bo_13,771,4316,20,2,1,3.59,0
Paddle - bo_13,772,4316,40,4,0,2.72,0
Paddle - bo_13,773,4316,160,16,1,9.05,0
Paddle - bo_13,774,4316,20,2,0,1.78,0
Paddle - bo_13,775,4316,100,10,1,10.88,0
Paddle - bo_13,776,4316,140,14,2,10.6,0
Paddle - bo_13,777,4316,20,2,1,2.81,0
Paddle - bo_13,778,4316,10,1,0,0.74,0
Paddle - bo_13,779,4316,10,1,0,0.92,0
Paddle - bo_13,780,4316,80,8,2,4.27,0
Paddle - bo_13,781,4316,10,1,0,1.34,0
Paddle - bo_13,782,4316,70,7,5,7.42,0
Paddle - bo_13,783,4316,10,1,0,0.66,0
Paddle - bo_13,784,4316,30,3,1,5.47,0
Paddle - bo_13,785,4316,30,3,3,8.31,0
Paddle - bo_13,786,4316,120,12,1,19.23,0
Paddle - bo_13,787,4316,10,1,0,0.46,0
Paddle - bo_13,788,4316,150,15,1,21.13,0
Paddle - bo_13,789,4316,90,9,1,4.79,0
Paddle - bo_13,790,4316,20,2,1,3.97,0
Paddle - bo_13,791,4316,10,1,0,0.9,0
Paddle - bo_13,792,4316,50,5,2,6.72,0
Paddle - bo_13,793,4316,140,14,1,13.42,0
Paddle - bo_13,794,4316,40,4,3,6.56,0
Paddle - bo_13,795,4316,90,9,0,12.02,0
Paddle - bo_13,796,4316,120,12,1,12.6,0
Paddle - bo_13,797,4316,110,11,3,14.43,0
Paddle - bo_13,798,4316,180,18,0,8.93,0
Paddle - bo_13,799,4316,100,10,1,15.03,0
Paddle - bo_13,800,4316,10,1,0,0.38,0
Paddle - bo_13,801,4316,140,14,11,26.82,0
Paddle - bo_13,802,4316,60,6,0,1.84,0
Paddle - bo_13,803,4316,150,15,1,16.35,0
Paddle - bo_13,804,4316,10,1,1,3.75,0
Paddle - bo_13,805,4316,10,1,0,1.78,0
Paddle - bo_13,806,4316,30,3,0,1.78,0
Paddle - bo_13,807,4316,10,1,1,2.28,0
Paddle - bo_13,808,4316,20,2,1,3.93,0
Paddle - bo_13,809,4316,20,2,1,3.65,0
Paddle - bo_13,810,4316,90,9,3,14.4,0
Paddle - bo_13,811,4316,110,11,4,6.32,0
Paddle - bo_13,812,4316,10,1,1,5.92,0
Paddle - bo_13,813,4316,10,1,0,1.4,0
Paddle - bo_13,814,4316,10,1,0,0.44,0
Paddle - bo_13,815,4316,50,5,0,3.11,0
Paddle - bo_13,816,4316,120,12,1,11.11,0
Paddle - bo_13,817,4316,20,2,1,3.03,0
Paddle - bo_13,818,4316,110,11,3,10.25,0
Paddle - bo_13,819,4316,190,19,5,20.61,0
Paddle - bo_13,820,4316,20,2,2,4.01,0
Paddle - bo_13,821,4316,20,2,2,3.33,0
Paddle - bo_13,822,4316,130,13,16,44.64,0
Paddle - bo_13,823,4316,0,0,0,2.27,0
Paddle - bo_13,824,4316,10,1,0,0.36,0
Paddle - bo_13,825,4316,110,11,2,9.83,0
Paddle - bo_13,826,4316,90,9,2,7.25,0
Paddle - bo_13,827,4316,20,2,1,3.7,0
Paddle - bo_13,828,4316,20,2,2,8.45,0
Paddle - bo_13,829,4316,10,1,0,0.38,0
Paddle - bo_13,830,4316,10,1,0,0.5,0
Paddle - bo_13,831,4316,170,17,3,16.89,0
Paddle - bo_13,832,4316,20,2,2,3.41,0
Paddle - bo_13,833,4316,10,1,0,2.21,0
Paddle - bo_13,834,4316,20,2,1,3.19,0
Paddle - bo_13,835,4316,80,8,1,5.82,0
Paddle - bo_13,836,4316,10,1,0,1,0
Paddle - bo_13,837,4316,30,3,1,8,0
Paddle - bo_13,838,4316,10,1,0,1.74,0
Paddle - bo_13,839,4316,70,7,0,1.86,0
Paddle - bo_13,840,4316,20,2,3,4.03,0
Paddle - bo_13,841,4316,40,4,2,4.17,0
Paddle - bo_13,842,4316,150,15,1,7.12,0
Paddle - bo_13,843,4316,70,7,2,7.16,0
Paddle - bo_13,844,4316,120,12,2,7.4,0
Paddle - bo_13,845,4316,90,9,0,3.53,0
Paddle - bo_13,846,4316,20,2,1,1.64,0
Paddle - bo_13,847,4316,70,7,1,5.26,0
Paddle - bo_13,848,4316,40,4,3,6.9,0
Paddle - bo_13,849,4316,20,2,1,1.98,0
Paddle - bo_13,850,4316,140,14,0,9.39,0
Paddle - bo_13,851,4316,10,1,1,1.02,0
Paddle - bo_13,852,4316,20,2,2,4.37,0
Paddle - bo_13,853,4316,120,12,4,8.57,0
Paddle - bo_13,854,4316,10,1,0,0.62,0
Paddle - bo_13,855,4316,50,5,2,15.13,0
Paddle - bo_13,856,4316,140,14,1,23.66,0
Paddle - bo_13,857,4316,10,1,0,0.76,0
Paddle - bo_13,858,4316,90,9,0,2.35,0
Paddle - bo_13,859,4316,140,14,1,13.92,0
Paddle - bo_13,860,4316,70,7,2,4.9,0
Paddle - bo_13,861,4316,40,4,0,2.33,0
Paddle - bo_13,862,4316,20,2,0,1.5,0
Paddle - bo_13,863,4316,40,4,2,3.84,0
Paddle - bo_13,864,4316,30,3,5,8.57,0
Paddle - bo_13,865,4316,20,2,1,2.81,0
Paddle - bo_13,866,4316,120,12,1,20.89,0
Paddle - bo_13,867,4316,30,3,1,4.47,0
Paddle - bo_13,868,4316,110,11,1,11.44,0
Paddle - bo_13,869,4316,30,3,0,3.25,0
Paddle - bo_13,870,4316,10,1,0,0.76,0
Paddle - bo_13,871,4316,80,8,3,9.21,0
Paddle - bo_13,872,4316,10,1,0,0.61,0
Paddle - bo_13,873,4316,20,2,0,1.44,0
Paddle - bo_13,874,4316,90,9,3,14.02,0
Paddle - bo_13,875,4316,10,1,2,3.93,0
Paddle - bo_13,876,4316,80,8,1,6.42,0
Paddle - bo_13,877,4316,30,3,4,6.5,0
Paddle - bo_13,878,4316,140,14,3,15.05,0
Paddle - bo_13,879,4316,210,21,3,12.33,1
Paddle - bo_13,880,4316,80,8,0,7.78,0
Paddle - bo_13,881,4316,70,7,2,4.81,0
Paddle - bo_13,882,4316,10,1,0,0.38,0
Paddle - bo_13,883,4316,10,1,2,2.99,0
Paddle - bo_13,884,4316,10,1,2,4.35,0
Paddle - bo_13,885,4316,10,1,0,2.43,0
Paddle - bo_13,886,4316,10,1,2,3.87,0
Paddle - bo_13,887,4316,50,5,1,5.22,0
Paddle - bo_13,888,4316,50,5,2,5.3,0
Paddle - bo_13,889,4316,20,2,2,3.78,0
Paddle - bo_13,890,4316,60,6,0,2.55,0
Paddle - bo_13,891,4316,10,1,0,0.4,0
Paddle - bo_13,892,4316,70,7,2,6.56,0
Paddle - bo_13,893,4316,20,2,0,2.71,0
Paddle - bo_13,894,4316,20,2,0,1.94,0
Paddle - bo_13,895,4316,140,14,1,11.88,0
Paddle - bo_13,896,4316,190,19,1,16.71,0
Paddle - bo_13,897,4316,40,4,1,2.25,0
Paddle - bo_13,898,4316,70,7,1,3.97,0
Paddle - bo_13,899,4316,130,13,2,10.54,0
Paddle - bo_13,900,4316,10,1,0,0.46,0
Paddle - bo_13,901,4316,100,10,1,12,0
Paddle - bo_13,902,4316,10,1,0,0.36,0
Paddle - bo_13,903,4316,10,1,0,0.42,0
Paddle - bo_13,904,4316,10,1,0,0.68,0
Paddle - bo_13,905,4316,100,10,0,5.92,0
Paddle - bo_13,906,4316,10,1,0,1.69,0
Paddle - bo_13,907,4316,110,11,1,13.02,0
Paddle - bo_13,908,4316,20,2,0,12.41,0
Paddle - bo_13,909,4316,80,8,1,4.91,0
Paddle - bo_13,910,4316,200,20,5,24.84,0
Paddle - bo_13,911,4316,80,8,1,7.19,0
Paddle - bo_13,912,4316,20,2,1,3.09,0
Paddle - bo_13,913,4316,30,3,2,8.78,0
Paddle - bo_13,914,4316,160,16,1,10.61,0
Paddle - bo_13,915,4316,10,1,0,1.16,0
Paddle - bo_13,916,4316,10,1,0,0.96,0
Paddle - bo_13,917,4316,10,1,0,0.52,0
Paddle - bo_13,918,4316,140,14,1,7.98,0
Paddle - bo_13,919,4316,60,6,2,4.51,0
Paddle - bo_13,920,4316,10,1,0,1.16,0
Paddle - bo_13,921,4316,0,0,0,2.51,0
Paddle - bo_13,922,4316,50,5,1,7.74,0
Paddle - bo_13,923,4316,90,9,0,5.98,0
Paddle - bo_13,924,4316,40,4,3,6.22,0
Paddle - bo_13,925,4316,70,7,1,5.58,0
Paddle - bo_13,926,4316,100,10,4,15.63,0
Paddle - bo_13,927,4316,20,2,1,3.17,0
Paddle - bo_13,928,4316,40,4,2,6.4,0
Paddle - bo_13,929,4316,40,4,0,2.17,0
Paddle - bo_13,930,4316,20,2,0,5.46,0
Paddle - bo_13,931,4316,10,1,0,0.4,0
Paddle - bo_13,932,4316,10,1,0,0.84,0
Paddle - bo_13,933,4316,70,7,2,6.12,0
Paddle - bo_13,934,4316,10,1,0,0.7,0
Paddle - bo_13,935,4316,10,1,0,1.44,0
Paddle - bo_13,936,4316,50,5,1,2.13,0
Paddle - bo_13,937,4316,60,6,3,8.39,0
Paddle - bo_13,938,4316,10,1,0,1.32,0
Paddle - bo_13,939,4316,20,2,1,3.45,0
Paddle - bo_13,940,4316,10,1,1,2.25,0
Paddle - bo_13,941,4316,100,10,1,11.6,0
Paddle - bo_13,942,4316,30,3,2,8.31,0
Paddle - bo_13,943,4316,80,8,0,5.12,0
Paddle - bo_13,944,4316,100,10,1,11.36,0
Paddle - bo_13,945,4316,80,8,0,7.4,0
Paddle - bo_13,946,4316,10,1,0,1.6,0
Paddle - bo_13,947,4316,20,2,1,4.65,0
Paddle - bo_13,948,4316,10,1,1,1.56,0
Paddle - bo_13,949,4316,70,7,3,11.6,0
Paddle - bo_13,950,4316,10,1,1,1.28,0
Paddle - bo_13,951,4316,10,1,0,0.36,0
Paddle - bo_13,952,4316,10,1,0,0.56,0
Paddle - bo_13,953,4316,10,1,0,0.06,0
Paddle - bo_13,954,4316,50,5,0,2.43,0
Paddle - bo_13,955,4316,100,10,0,6.5,0
Paddle - bo_13,956,4316,10,1,0,0.38,0
Paddle - bo_13,957,4316,20,2,2,3.65,0
Paddle - bo_13,958,4316,170,17,1,9.63,0
Paddle - bo_13,959,4316,80,8,2,4.95,0
Paddle - bo_13,960,4316,40,4,0,2.57,0
Paddle - bo_13,961,4316,80,8,5,9.31,0
Paddle - bo_13,962,4316,10,1,2,3.67,0
Paddle - bo_13,963,4316,20,2,1,3.19,0
Paddle - bo_13,964,4316,60,6,1,6.6,0
Paddle - bo_13,965,4316,40,4,0,1.8,0
Paddle - bo_13,966,4316,20,2,0,3.31,0
Paddle - bo_13,967,4316,90,9,1,4.73,0
Paddle - bo_13,968,4316,50,5,0,1.8,0
Paddle - bo_13,969,4316,20,2,1,2.78,0
Paddle - bo_13,970,4316,140,14,3,10.69,0
Paddle - bo_13,971,4316,10,1,0,0.96,0
Paddle - bo_13,972,4316,10,1,0,0.62,0
Paddle - bo_13,973,4316,20,2,1,4.43,0
Paddle - bo_13,974,4316,10,1,0,0.58,0
Paddle - bo_13,975,4316,90,9,1,12.76,0
Paddle - bo_13,976,4316,180,18,2,33.42,0
Paddle - bo_13,977,4316,10,1,0,0.76,0
Paddle - bo_13,978,4316,10,1,0,0.64,0
Paddle - bo_13,979,4316,140,14,2,11.9,0
Paddle - bo_13,980,4316,20,2,1,4.29,0
Paddle - bo_13,981,4316,20,2,1,3.81,0
Paddle - bo_13,982,4316,60,6,2,9.22,0
Paddle - bo_13,983,4316,20,2,0,1.74,0
Paddle - bo_13,984,4316,120,12,1,12.79,0
Paddle - bo_13,985,4316,30,3,0,2.89,0
Paddle - bo_13,986,4316,100,10,12,26.52,0
Paddle - bo_13,987,4316,100,10,1,12.4,0
Paddle - bo_13,988,4316,70,7,1,10.93,0
Paddle - bo_13,989,4316,210,21,3,26.45,1
Paddle - bo_13,990,4316,10,1,0,1.88,0
Paddle - bo_13,991,4316,150,15,0,10.73,0
Paddle - bo_13,992,4316,20,2,0,1.56,0
Paddle - bo_13,993,4316,20,2,1,3.07,0
Paddle - bo_13,994,4316,170,17,0,16.42,0
Paddle - bo_13,995,4316,10,1,1,1.26,0
Paddle - bo_13,996,4316,10,1,0,1.4,0
Paddle - bo_13,997,4316,10,1,0,0.36,0
Paddle - bo_13,998,4316,20,2,1,2.69,0
Paddle - bo_13,999,4316,40,4,0,13.8,0
Paddle - bo_13,1000,4316,10,1,0,0.4,0
Paddle - bo_13,1001,4316,80,8,1,3.07,0
Paddle - bo_13,1002,4316,50,5,0,4.57,0
Paddle - bo_13,1003,4316,70,7,1,5.78,0
Paddle - bo_13,1004,4316,10,1,0,0.97,0
Paddle - bo_13,1005,4316,10,1,0,2.61,0
Paddle - bo_13,1006,4316,10,1,0,2.61,0
Paddle - bo_13,1007,4316,10,1,0,0.8,0
Paddle - bo_13,1008,4316,150,15,0,21.94,0
Paddle - bo_13,1009,4316,10,1,0,0.76,0
Paddle - bo_13,1010,4316,10,1,0,0.76,0
Paddle - bo_13,1011,4316,30,3,2,7.56,0
Paddle - bo_13,1012,4316,10,1,0,3.69,0
Paddle - bo_13,1013,4316,10,1,0,2.13,0
Paddle - bo_13,1014,4316,20,2,0,1.94,0
Paddle - bo_13,1015,4316,100,10,3,31.49,0
Paddle - bo_13,1016,4316,110,11,3,15.71,0
Paddle - bo_13,1017,4316,130,13,3,11.48,0
Paddle - bo_13,1018,4316,10,1,0,0.46,0
Paddle - bo_13,1019,4316,10,1,0,0.66,0
Paddle - bo_13,1020,4316,10,1,0,2.99,0
Paddle - bo_13,1021,4316,10,1,0,2.99,0
Paddle - bo_13,1022,4316,70,7,0,2.65,0
Paddle - bo_13,1023,4316,20,2,1,3.41,0
Paddle - bo_13,1024,4316,20,2,1,4.03,0
Paddle - bo_13,1025,4316,20,2,2,3.79,0
Paddle - bo_13,1026,4316,10,1,0,1.42,0
Paddle - bo_13,1027,4316,90,9,3,17.54,0
Paddle - bo_13,1028,4316,130,13,0,6.7,0
Paddle - bo_13,1029,4316,10,1,0,1.12,0
