ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
CM_02-config_bo,145,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,146,2000,2/18/2021 4:11:47 PM,10,1,0,0.6,0
CM_02-config_bo,147,2000,2/18/2021 4:11:47 PM,10,1,0,0.24,0
CM_02-config_bo,148,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,149,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,150,2000,2/18/2021 4:11:47 PM,10,1,0,0.18,0
CM_02-config_bo,151,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,152,2000,2/18/2021 4:11:47 PM,20,2,0,3.48,0
CM_02-config_bo,153,2000,2/18/2021 4:11:47 PM,10,1,0,0.68,0
CM_02-config_bo,154,2000,2/18/2021 4:11:47 PM,10,1,0,0.45,0
CM_02-config_bo,155,2000,2/18/2021 4:11:47 PM,10,1,0,0.66,0
CM_02-config_bo,156,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,157,2000,2/18/2021 4:11:47 PM,150,15,1,6.19,0
CM_02-config_bo,158,2000,2/18/2021 4:11:47 PM,10,1,0,0.64,0
CM_02-config_bo,159,2000,2/18/2021 4:11:47 PM,10,1,0,0.35,0
CM_02-config_bo,160,2000,2/18/2021 4:11:47 PM,40,4,0,2.28,0
CM_02-config_bo,161,2000,2/18/2021 4:11:47 PM,70,7,1,3.84,0
CM_02-config_bo,162,2000,2/18/2021 4:11:47 PM,10,1,0,0.31,0
CM_02-config_bo,163,2000,2/18/2021 4:11:47 PM,10,1,0,0.7,0
CM_02-config_bo,164,2000,2/18/2021 4:11:47 PM,110,11,1,5.04,0
CM_02-config_bo,165,2000,2/18/2021 4:11:47 PM,110,11,0,4.46,0
CM_02-config_bo,166,2000,2/18/2021 4:11:47 PM,110,11,2,12.35,0
CM_02-config_bo,167,2000,2/18/2021 4:11:47 PM,20,2,2,2.82,0
CM_02-config_bo,168,2000,2/18/2021 4:11:47 PM,10,1,0,0.66,0
CM_02-config_bo,169,2000,2/18/2021 4:11:47 PM,10,1,1,1.17,0
CM_02-config_bo,170,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,171,2000,2/18/2021 4:11:47 PM,10,1,0,0.44,0
CM_02-config_bo,172,2000,2/18/2021 4:11:47 PM,10,1,0,0.57,0
CM_02-config_bo,173,2000,2/18/2021 4:11:47 PM,180,18,1,14.57,0
CM_02-config_bo,174,2000,2/18/2021 4:11:47 PM,60,6,1,4.05,0
CM_02-config_bo,175,2000,2/18/2021 4:11:47 PM,110,11,0,3.37,0
CM_02-config_bo,176,2000,2/18/2021 4:11:47 PM,10,1,0,0.26,0
CM_02-config_bo,177,2000,2/18/2021 4:11:47 PM,20,2,2,2.26,0
CM_02-config_bo,178,2000,2/18/2021 4:11:47 PM,10,1,0,0.14,0
CM_02-config_bo,179,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,180,2000,2/18/2021 4:11:47 PM,10,1,1,4.16,0
CM_02-config_bo,181,2000,2/18/2021 4:11:47 PM,30,3,8,13.44,0
CM_02-config_bo,182,2000,2/18/2021 4:11:47 PM,60,6,0,1.87,0
CM_02-config_bo,183,2000,2/18/2021 4:11:47 PM,10,1,0,0.26,0
CM_02-config_bo,184,2000,2/18/2021 4:11:47 PM,80,8,2,3.5,0
CM_02-config_bo,185,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,186,2000,2/18/2021 4:11:47 PM,10,1,0,0.46,0
CM_02-config_bo,187,2000,2/18/2021 4:11:47 PM,10,1,0,0.12,0
CM_02-config_bo,188,2000,2/18/2021 4:11:47 PM,10,1,0,0.38,0
CM_02-config_bo,189,2000,2/18/2021 4:11:47 PM,20,2,0,1.41,0
CM_02-config_bo,190,2000,2/18/2021 4:11:47 PM,10,1,0,0.84,0
CM_02-config_bo,191,2000,2/18/2021 4:11:47 PM,10,1,0,0.52,0
CM_02-config_bo,192,2000,2/18/2021 4:11:47 PM,10,1,0,0.16,0
CM_02-config_bo,193,2000,2/18/2021 4:11:47 PM,10,1,0,0.72,0
CM_02-config_bo,194,2000,2/18/2021 4:11:47 PM,10,1,0,0.2,0
