ModelName,GameNumber,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - bo_13,516,1398,10,1,0,1.02,0
Paddle - bo_13,517,1398,30,3,3,6.5,0
Paddle - bo_13,518,1398,140,14,0,7.32,0
Paddle - bo_13,519,1398,150,15,1,13.04,0
Paddle - bo_13,520,1398,0,0,1,1.92,0
Paddle - bo_13,521,1398,90,9,1,11.07,0
Paddle - bo_13,522,1398,70,7,1,4.63,0
Paddle - bo_13,523,1398,10,1,2,4.49,0
Paddle - bo_13,524,1398,10,1,0,0.5,0
Paddle - bo_13,525,1398,10,1,0,1.08,0
Paddle - bo_13,526,1398,110,11,2,6.76,0
Paddle - bo_13,527,1398,10,1,2,3.83,0
Paddle - bo_13,528,1398,10,1,0,1.58,0
Paddle - bo_13,529,1398,30,3,1,3.55,0
Paddle - bo_13,530,1398,170,17,0,13.6,0
Paddle - bo_13,531,1398,10,1,0,2.83,0
Paddle - bo_13,532,1398,80,8,15,26.71,0
Paddle - bo_13,533,1398,190,19,2,13.41,0
Paddle - bo_13,534,1398,150,15,0,5.96,0
Paddle - bo_13,535,1398,10,1,0,0.88,0
Paddle - bo_13,536,1398,140,14,1,8.75,0
Paddle - bo_13,537,1398,180,18,3,15.77,0
Paddle - bo_13,538,1398,140,14,2,12.8,0
Paddle - bo_13,539,1398,50,5,1,2.83,0
Paddle - bo_13,540,1398,20,2,0,2.21,0
Paddle - bo_13,541,1398,70,7,1,7.38,0
Paddle - bo_13,542,1398,170,17,2,11.34,0
Paddle - bo_13,543,1398,20,2,1,3.47,0
Paddle - bo_13,544,1398,10,1,1,5.5,0
Paddle - bo_13,545,1398,20,2,1,2.83,0
Paddle - bo_13,546,1398,200,20,8,39.78,0
Paddle - bo_13,547,1398,10,1,0,2.51,0
Paddle - bo_13,548,1398,20,2,0,2.79,0
Paddle - bo_13,549,1398,80,8,1,7.05,0
Paddle - bo_13,550,1398,10,1,2,4.57,0
Paddle - bo_13,551,1398,70,7,2,5.94,0
Paddle - bo_13,552,1398,90,9,1,12.18,0
Paddle - bo_13,553,1398,20,2,0,4.21,0
Paddle - bo_13,554,1398,90,9,1,5.98,0
Paddle - bo_13,555,1398,20,2,2,3.55,0
Paddle - bo_13,556,1398,150,15,1,19.35,0
Paddle - bo_13,557,1398,20,2,1,1.16,0
Paddle - bo_13,558,1398,130,13,1,8.85,0
Paddle - bo_13,559,1398,110,11,0,4.91,0
Paddle - bo_13,560,1398,90,9,2,5.7,0
Paddle - bo_13,561,1398,10,1,0,0.66,0
Paddle - bo_13,562,1398,110,11,2,12.72,0
Paddle - bo_13,563,1398,10,1,0,2.05,0
Paddle - bo_13,564,1398,160,16,2,16.97,0
Paddle - bo_13,565,1398,10,1,0,1.14,0
Paddle - bo_13,566,1398,30,3,2,5.11,0
Paddle - bo_13,567,1398,80,8,1,6.3,0
Paddle - bo_13,568,1398,10,1,0,1.7,0
Paddle - bo_13,569,1398,90,9,1,4.28,0
Paddle - bo_13,570,1398,10,1,2,3.23,0
Paddle - bo_13,571,1398,10,1,2,3.09,0
Paddle - bo_13,572,1398,20,2,1,4.31,0
Paddle - bo_13,573,1398,150,15,0,8.1,0
Paddle - bo_13,574,1398,170,17,1,19.02,0
Paddle - bo_13,575,1398,160,16,4,18.32,0
Paddle - bo_13,576,1398,80,8,2,7.98,0
Paddle - bo_13,577,1398,10,1,0,1.13,0
Paddle - bo_13,578,1398,10,1,0,2.13,0
Paddle - bo_13,579,1398,10,1,0,0.72,0
Paddle - bo_13,580,1398,160,16,2,18.2,0
Paddle - bo_13,581,1398,20,2,0,2.53,0
Paddle - bo_13,582,1398,110,11,1,6.12,0
Paddle - bo_13,583,1398,10,1,1,4.15,0
Paddle - bo_13,584,1398,40,4,1,3.43,0
Paddle - bo_13,585,1398,40,4,2,7.92,0
Paddle - bo_13,586,1398,10,1,0,1.22,0
Paddle - bo_13,587,1398,10,1,1,1.58,0
Paddle - bo_13,588,1398,10,1,0,1.4,0
Paddle - bo_13,589,1398,160,16,1,9.03,0
Paddle - bo_13,590,1398,10,1,0,0.84,0
Paddle - bo_13,591,1398,10,1,2,3.81,0
Paddle - bo_13,592,1398,130,13,0,2.35,0
Paddle - bo_13,593,1398,0,0,0,2.07,0
Paddle - bo_13,594,1398,60,6,1,4.54,0
Paddle - bo_13,595,1398,30,3,0,3.32,0
Paddle - bo_13,596,1398,20,2,0,1.64,0
Paddle - bo_13,597,1398,140,14,1,6.96,0
Paddle - bo_13,598,1398,10,1,0,0.58,0
Paddle - bo_13,599,1398,10,1,0,0.48,0
Paddle - bo_13,600,1398,110,11,4,16.07,0
Paddle - bo_13,601,1398,10,1,1,0.86,0
Paddle - bo_13,602,1398,70,7,0,2.23,0
Paddle - bo_13,603,1398,80,8,0,10.79,0
Paddle - bo_13,604,1398,10,1,2,2.97,0
Paddle - bo_13,605,1398,150,15,1,9.39,0
Paddle - bo_13,606,1398,10,1,2,4.75,0
Paddle - bo_13,607,1398,140,14,3,18.44,0
Paddle - bo_13,608,1398,110,11,0,6.04,0
Paddle - bo_13,609,1398,140,14,0,5.86,0
Paddle - bo_13,610,1398,140,14,1,7.08,0
Paddle - bo_13,611,1398,20,2,1,2.81,0
Paddle - bo_13,612,1398,40,4,1,4.99,0
Paddle - bo_13,613,1398,20,2,1,4.67,0
Paddle - bo_13,614,1398,10,1,0,0.36,0
Paddle - bo_13,615,1398,50,5,2,6.94,0
Paddle - bo_13,616,1398,20,2,2,3.09,0
Paddle - bo_13,617,1398,70,7,0,3.55,0
Paddle - bo_13,618,1398,20,2,1,3.89,0
Paddle - bo_13,619,1398,100,10,1,12.42,0
Paddle - bo_13,620,1398,0,0,2,6.28,0
Paddle - bo_13,621,1398,70,7,2,6.26,0
Paddle - bo_13,622,1398,120,12,0,4.09,0
Paddle - bo_13,623,1398,20,2,2,3.19,0
Paddle - bo_13,624,1398,70,7,0,5.8,0
Paddle - bo_13,625,1398,30,3,2,4.19,0
Paddle - bo_13,626,1398,130,13,0,6.36,0
Paddle - bo_13,627,1398,10,1,0,5.01,0
Paddle - bo_13,628,1398,20,2,1,2.47,0
Paddle - bo_13,629,1398,40,4,1,5.3,0
Paddle - bo_13,630,1398,20,2,2,3.81,0
Paddle - bo_13,631,1398,20,2,1,3.93,0
Paddle - bo_13,632,1398,140,14,1,14.37,0
Paddle - bo_13,633,1398,40,4,2,13.48,0
Paddle - bo_13,634,1398,170,17,3,24.68,0
Paddle - bo_13,635,1398,20,2,1,3.87,0
Paddle - bo_13,636,1398,10,1,0,0.8,0
Paddle - bo_13,637,1398,10,1,2,4.27,0
Paddle - bo_13,638,1398,80,8,9,22.73,0
Paddle - bo_13,639,1398,30,3,2,5.28,0
Paddle - bo_13,640,1398,10,1,1,2.69,0
Paddle - bo_13,641,1398,120,12,0,6.04,0
Paddle - bo_13,642,1398,10,1,0,0.66,0
Paddle - bo_13,643,1398,10,1,0,0.7,0
Paddle - bo_13,644,1398,10,1,0,0.64,0
Paddle - bo_13,645,1398,90,9,1,6.56,0
Paddle - bo_13,646,1398,40,4,2,4.53,0
Paddle - bo_13,647,1398,0,0,0,1.96,0
Paddle - bo_13,648,1398,80,8,4,13.02,0
Paddle - bo_13,649,1398,130,13,0,4.09,0
Paddle - bo_13,650,1398,40,4,0,3.57,0
Paddle - bo_13,651,1398,40,4,3,15.41,0
Paddle - bo_13,652,1398,160,16,2,16.37,0
Paddle - bo_13,653,1398,70,7,2,12.04,0
Paddle - bo_13,654,1398,10,1,0,0.44,0
Paddle - bo_13,655,1398,200,20,2,9.19,0
Paddle - bo_13,656,1398,50,5,0,14.35,0
Paddle - bo_13,657,1398,80,8,1,4.57,0
Paddle - bo_13,658,1398,20,2,0,2.85,0
Paddle - bo_13,659,1398,50,5,3,5.86,0
Paddle - bo_13,660,1398,10,1,0,0.56,0
Paddle - bo_13,661,1398,150,15,1,18.44,0
Paddle - bo_13,662,1398,160,16,5,16.09,0
Paddle - bo_13,663,1398,10,1,0,1.18,0
Paddle - bo_13,664,1398,10,1,0,0.36,0
Paddle - bo_13,665,1398,10,1,0,0.7,0
Paddle - bo_13,666,1398,10,1,0,0.94,0
Paddle - bo_13,667,1398,70,7,3,9.69,0
Paddle - bo_13,668,1398,150,15,1,11.72,0
Paddle - bo_13,669,1398,120,12,2,10.61,0
Paddle - bo_13,670,1398,160,16,2,14.18,0
Paddle - bo_13,671,1398,10,1,0,2.37,0
Paddle - bo_13,672,1398,20,2,0,2.75,0
Paddle - bo_13,673,1398,20,2,1,4.01,0
Paddle - bo_13,674,1398,80,8,2,9.97,0
Paddle - bo_13,675,1398,10,1,2,4.27,0
Paddle - bo_13,676,1398,50,5,1,2.67,0
Paddle - bo_13,677,1398,20,2,2,3.59,0
Paddle - bo_13,678,1398,40,4,0,2.61,0
Paddle - bo_13,679,1398,30,3,0,2.41,0
Paddle - bo_13,680,1398,100,10,1,11.74,0
Paddle - bo_13,681,1398,10,1,0,2.51,0
Paddle - bo_13,682,1398,10,1,0,0.82,0
Paddle - bo_13,683,1398,20,2,1,3.67,0
Paddle - bo_13,684,1398,90,9,3,14.73,0
Paddle - bo_13,685,1398,120,12,1,7.9,0
Paddle - bo_13,686,1398,20,2,0,3.59,0
Paddle - bo_13,687,1398,50,5,3,6.6,0
Paddle - bo_13,688,1398,80,8,2,6.78,0
Paddle - bo_13,689,1398,20,2,0,8.1,0
Paddle - bo_13,690,1398,20,2,2,3.01,0
Paddle - bo_13,691,1398,90,9,2,12.22,0
Paddle - bo_13,692,1398,140,14,3,12.8,0
Paddle - bo_13,693,1398,100,10,0,6.14,0
Paddle - bo_13,694,1398,20,2,2,3.19,0
Paddle - bo_13,695,1398,40,4,2,5.66,0
Paddle - bo_13,696,1398,10,1,0,1.4,0
Paddle - bo_13,697,1398,150,15,1,18.46,0
Paddle - bo_13,698,1398,100,10,21,23.46,0
Paddle - bo_13,699,1398,130,13,2,12.74,0
Paddle - bo_13,700,1398,10,1,0,0.82,0
Paddle - bo_13,701,1398,10,1,0,0.54,0
Paddle - bo_13,702,1398,80,8,1,6.28,0
Paddle - bo_13,703,1398,20,2,1,3.21,0
Paddle - bo_13,704,1398,10,1,0,0.32,0
Paddle - bo_13,705,1398,10,1,0,0.38,0
Paddle - bo_13,706,1398,110,11,1,6.36,0
Paddle - bo_13,707,1398,10,1,0,0.68,0
Paddle - bo_13,708,1398,40,4,0,3.43,0
Paddle - bo_13,709,1398,10,1,1,2.67,0
Paddle - bo_13,710,1398,140,14,1,7.22,0
Paddle - bo_13,711,1398,20,2,1,2.95,0
Paddle - bo_13,712,1398,170,17,1,13.52,0
Paddle - bo_13,713,1398,60,6,1,2.63,0
Paddle - bo_13,714,1398,20,2,1,2.21,0
Paddle - bo_13,715,1398,150,15,4,14.85,0
Paddle - bo_13,716,1398,0,0,5,10.15,0
Paddle - bo_13,717,1398,90,9,1,13.34,0
Paddle - bo_13,718,1398,10,1,0,0.56,0
Paddle - bo_13,719,1398,40,4,1,2.51,0
Paddle - bo_13,720,1398,10,1,2,2.53,0
Paddle - bo_13,721,1398,160,16,1,37.74,0
Paddle - bo_13,722,1398,20,2,1,4.77,0
Paddle - bo_13,723,1398,10,1,0,0.78,0
Paddle - bo_13,724,1398,10,1,0,1.88,0
Paddle - bo_13,725,1398,0,0,2,7.3,0
Paddle - bo_13,726,1398,110,11,1,7.58,0
Paddle - bo_13,727,1398,20,2,1,5.58,0
Paddle - bo_13,728,1398,60,6,0,2.43,0
Paddle - bo_13,729,1398,80,8,3,6.98,0
Paddle - bo_13,730,1398,160,16,1,18.12,0
Paddle - bo_13,731,1398,150,15,2,14.99,0
Paddle - bo_13,732,1398,40,4,0,2.57,0
Paddle - bo_13,733,1398,20,2,1,2.73,0
Paddle - bo_13,734,1398,30,3,0,2.15,0
Paddle - bo_13,735,1398,100,10,2,5.12,0
Paddle - bo_13,736,1398,160,16,0,10.74,0
Paddle - bo_13,737,1398,20,2,1,2.65,0
Paddle - bo_13,738,1398,10,1,2,2.85,0
Paddle - bo_13,739,1398,20,2,0,3.17,0
Paddle - bo_13,740,1398,10,1,0,1.16,0
Paddle - bo_13,741,1398,80,8,1,11.94,0
Paddle - bo_13,742,1398,10,1,2,2.97,0
Paddle - bo_13,743,1398,20,2,0,2.47,0
Paddle - bo_13,744,1398,170,17,1,9.51,0
Paddle - bo_13,745,1398,10,1,2,3.35,0
Paddle - bo_13,746,1398,30,3,3,6.4,0
Paddle - bo_13,747,1398,110,11,1,11.64,0
Paddle - bo_13,748,1398,10,1,0,0.87,0
Paddle - bo_13,749,1398,10,1,0,3.45,0
Paddle - bo_13,750,1398,20,2,1,4.57,0
Paddle - bo_13,751,1398,160,16,2,20.56,0
Paddle - bo_13,752,1398,70,7,0,3.35,0
Paddle - bo_13,753,1398,10,1,1,4.04,0
Paddle - bo_13,754,1398,50,5,0,2.87,0
Paddle - bo_13,755,1398,60,6,2,6.38,0
Paddle - bo_13,756,1398,40,4,1,3.87,0
Paddle - bo_13,757,1398,150,15,2,17.94,0
Paddle - bo_13,758,1398,180,18,4,16.63,0
Paddle - bo_13,759,1398,10,1,2,2.11,0
Paddle - bo_13,760,1398,30,3,28,44.3,0
Paddle - bo_13,761,1398,210,21,3,36.13,1
Paddle - bo_13,762,1398,40,4,0,2.23,0
Paddle - bo_13,763,1398,160,16,0,7.65,0
Paddle - bo_13,764,1398,140,14,1,8.65,0
Paddle - bo_13,765,1398,180,18,1,19.74,0
Paddle - bo_13,766,1398,20,2,1,1.5,0
Paddle - bo_13,767,1398,90,9,1,5.1,0
Paddle - bo_13,768,1398,80,8,0,2.83,0
Paddle - bo_13,769,1398,90,9,3,8.81,0
Paddle - bo_13,770,1398,10,1,1,1.04,0
Paddle - bo_13,771,1398,110,11,1,13.01,0
Paddle - bo_13,772,1398,10,1,0,1.6,0
Paddle - bo_13,773,1398,90,9,1,12.14,0
Paddle - bo_13,774,1398,10,1,0,0.96,0
Paddle - bo_13,775,1398,110,11,2,12.66,0
Paddle - bo_13,776,1398,10,1,0,0.54,0
Paddle - bo_13,777,1398,70,7,1,7.23,0
Paddle - bo_13,778,1398,30,3,1,2.85,0
Paddle - bo_13,779,1398,20,2,0,1.9,0
Paddle - bo_13,780,1398,20,2,0,1.95,0
Paddle - bo_13,781,1398,100,10,1,7.19,0
Paddle - bo_13,782,1398,10,1,0,1.02,0
Paddle - bo_13,783,1398,20,2,2,3.79,0
Paddle - bo_13,784,1398,10,1,0,0.94,0
Paddle - bo_13,785,1398,10,1,2,2.51,0
Paddle - bo_13,786,1398,130,13,1,12.34,0
Paddle - bo_13,787,1398,20,2,1,3.25,0
Paddle - bo_13,788,1398,30,3,1,5.5,0
Paddle - bo_13,789,1398,10,1,0,0.72,0
Paddle - bo_13,790,1398,10,1,0,0.42,0
Paddle - bo_13,791,1398,160,16,7,20.75,0
Paddle - bo_13,792,1398,10,1,0,0.36,0
Paddle - bo_13,793,1398,10,1,0,0.8,0
Paddle - bo_13,794,1398,110,11,3,9.09,0
Paddle - bo_13,795,1398,140,14,2,16.65,0
Paddle - bo_13,796,1398,60,6,1,4.55,0
Paddle - bo_13,797,1398,10,1,2,3.33,0
Paddle - bo_13,798,1398,30,3,1,10.65,0
Paddle - bo_13,799,1398,50,5,3,6.88,0
Paddle - bo_13,800,1398,130,13,1,6.34,0
Paddle - bo_13,801,1398,60,6,2,4.41,0
Paddle - bo_13,802,1398,10,1,1,1.46,0
Paddle - bo_13,803,1398,110,11,2,8.1,0
Paddle - bo_13,804,1398,10,1,0,0.32,0
Paddle - bo_13,805,1398,70,7,0,6.02,0
Paddle - bo_13,806,1398,170,17,1,18.57,0
Paddle - bo_13,807,1398,50,5,3,8.1,0
Paddle - bo_13,808,1398,110,11,1,13.74,0
Paddle - bo_13,809,1398,30,3,0,3.77,0
Paddle - bo_13,810,1398,30,3,1,3.43,0
Paddle - bo_13,811,1398,30,3,1,4.37,0
Paddle - bo_13,812,1398,20,2,1,4.85,0
Paddle - bo_13,813,1398,10,1,2,4.29,0
Paddle - bo_13,814,1398,90,9,2,13.92,0
Paddle - bo_13,815,1398,70,7,1,23.11,0
Paddle - bo_13,816,1398,130,13,3,15.65,0
Paddle - bo_13,817,1398,130,13,3,7.15,0
Paddle - bo_13,818,1398,10,1,0,1.08,0
Paddle - bo_13,819,1398,10,1,0,1.42,0
Paddle - bo_13,820,1398,20,2,1,2.31,0
Paddle - bo_13,821,1398,20,2,1,1.54,0
Paddle - bo_13,822,1398,80,8,2,10.52,0
Paddle - bo_13,823,1398,10,1,2,3.31,0
Paddle - bo_13,824,1398,20,2,2,4.13,0
Paddle - bo_13,825,1398,10,1,0,1.82,0
Paddle - bo_13,826,1398,20,2,1,4.57,0
Paddle - bo_13,827,1398,90,9,2,11.94,0
Paddle - bo_13,828,1398,40,4,0,1.72,0
Paddle - bo_13,829,1398,20,2,0,2.83,0
Paddle - bo_13,830,1398,30,3,6,9.87,0
Paddle - bo_13,831,1398,10,1,0,0.96,0
Paddle - bo_13,832,1398,10,1,0,0.48,0
Paddle - bo_13,833,1398,20,2,0,2.55,0
Paddle - bo_13,834,1398,80,8,1,3.45,0
Paddle - bo_13,835,1398,130,13,3,16.57,0
Paddle - bo_13,836,1398,50,5,1,5.4,0
Paddle - bo_13,837,1398,110,11,2,12.38,0
Paddle - bo_13,838,1398,20,2,3,5.93,0
Paddle - bo_13,839,1398,20,2,1,3.83,0
Paddle - bo_13,840,1398,20,2,1,3.07,0
Paddle - bo_13,841,1398,190,19,1,27.07,0
Paddle - bo_13,842,1398,140,14,10,29.17,0
Paddle - bo_13,843,1398,30,3,1,3.97,0
Paddle - bo_13,844,1398,10,1,0,0.56,0
Paddle - bo_13,845,1398,10,1,0,0.66,0
Paddle - bo_13,846,1398,0,0,0,2.37,0
Paddle - bo_13,847,1398,20,2,0,2.19,0
Paddle - bo_13,848,1398,50,5,0,3.77,0
Paddle - bo_13,849,1398,10,1,0,0.8,0
Paddle - bo_13,850,1398,50,5,2,6.54,0
Paddle - bo_13,851,1398,110,11,4,6.32,0
Paddle - bo_13,852,1398,60,6,0,14.65,0
Paddle - bo_13,853,1398,90,9,6,19.4,0
Paddle - bo_13,854,1398,190,19,1,25.6,0
Paddle - bo_13,855,1398,20,2,0,2.85,0
Paddle - bo_13,856,1398,90,9,1,10.45,0
Paddle - bo_13,857,1398,10,1,0,0.76,0
Paddle - bo_13,858,1398,80,8,0,4.97,0
Paddle - bo_13,859,1398,180,18,1,10.11,0
Paddle - bo_13,860,1398,60,6,2,4.71,0
Paddle - bo_13,861,1398,20,2,1,3.69,0
Paddle - bo_13,862,1398,90,9,3,14.81,0
Paddle - bo_13,863,1398,170,17,1,16.59,0
Paddle - bo_13,864,1398,50,5,1,2.79,0
Paddle - bo_13,865,1398,110,11,1,11.09,0
Paddle - bo_13,866,1398,70,7,2,7.3,0
Paddle - bo_13,867,1398,50,5,1,2.87,0
Paddle - bo_13,868,1398,200,20,3,18.56,0
Paddle - bo_13,869,1398,90,9,1,12.48,0
Paddle - bo_13,870,1398,10,1,1,2.11,0
Paddle - bo_13,871,1398,10,1,1,2.91,0
Paddle - bo_13,872,1398,50,5,1,2.81,0
Paddle - bo_13,873,1398,180,18,3,18.72,0
Paddle - bo_13,874,1398,190,19,2,9.59,0
Paddle - bo_13,875,1398,30,3,2,8.49,0
Paddle - bo_13,876,1398,0,0,0,4.09,0
Paddle - bo_13,877,1398,130,13,1,12.04,0
Paddle - bo_13,878,1398,30,3,3,5.34,0
Paddle - bo_13,879,1398,10,1,0,0.82,0
Paddle - bo_13,880,1398,140,14,2,7.9,0
Paddle - bo_13,881,1398,90,9,1,11.54,0
Paddle - bo_13,882,1398,120,12,2,8.71,0
Paddle - bo_13,883,1398,20,2,0,2.59,0
Paddle - bo_13,884,1398,10,1,1,3.49,0
Paddle - bo_13,885,1398,10,1,0,0.64,0
Paddle - bo_13,886,1398,90,9,1,6.14,0
Paddle - bo_13,887,1398,10,1,0,0.6,0
Paddle - bo_13,888,1398,10,1,1,1.94,0
Paddle - bo_13,889,1398,10,1,0,0.9,0
Paddle - bo_13,890,1398,20,2,1,7,0
Paddle - bo_13,891,1398,10,1,0,1.74,0
Paddle - bo_13,892,1398,0,0,9,16.29,0
Paddle - bo_13,893,1398,70,7,1,6.6,0
Paddle - bo_13,894,1398,10,1,0,2.11,0
Paddle - bo_13,895,1398,10,1,0,0.34,0
Paddle - bo_13,896,1398,40,4,5,9.67,0
Paddle - bo_13,897,1398,60,6,2,6.02,0
Paddle - bo_13,898,1398,150,15,3,17.03,0
Paddle - bo_13,899,1398,10,1,0,0.46,0
Paddle - bo_13,900,1398,10,1,0,1.06,0
Paddle - bo_13,901,1398,120,12,1,8.1,0
Paddle - bo_13,902,1398,10,1,0,0.62,0
Paddle - bo_13,903,1398,70,7,3,5.26,0
Paddle - bo_13,904,1398,140,14,0,7.14,0
Paddle - bo_13,905,1398,110,11,1,12.62,0
Paddle - bo_13,906,1398,10,1,0,0.44,0
Paddle - bo_13,907,1398,10,1,1,3.25,0
Paddle - bo_13,908,1398,10,1,0,0.92,0
Paddle - bo_13,909,1398,130,13,1,13.62,0
Paddle - bo_13,910,1398,140,14,7,16.73,0
Paddle - bo_13,911,1398,130,13,3,11.94,0
Paddle - bo_13,912,1398,20,2,0,2.59,0
Paddle - bo_13,913,1398,60,6,1,4.49,0
Paddle - bo_13,914,1398,60,6,4,8.95,0
Paddle - bo_13,915,1398,150,15,1,8.75,0
Paddle - bo_13,916,1398,90,9,0,3.39,0
Paddle - bo_13,917,1398,70,7,3,5.8,0
Paddle - bo_13,918,1398,10,1,0,2.31,0
Paddle - bo_13,919,1398,60,6,2,3.67,0
Paddle - bo_13,920,1398,20,2,1,3.09,0
Paddle - bo_13,921,1398,30,3,2,4.87,0
Paddle - bo_13,922,1398,10,1,0,0.7,0
Paddle - bo_13,923,1398,100,10,1,11.99,0
Paddle - bo_13,924,1398,90,9,5,16.65,0
Paddle - bo_13,925,1398,30,3,2,5.62,0
Paddle - bo_13,926,1398,100,10,1,11.24,0
Paddle - bo_13,927,1398,100,10,2,12.97,0
Paddle - bo_13,928,1398,10,1,0,0.5,0
Paddle - bo_13,929,1398,10,1,1,2.75,0
Paddle - bo_13,930,1398,70,7,2,4.67,0
Paddle - bo_13,931,1398,10,1,0,0.62,0
Paddle - bo_13,932,1398,10,1,0,0.28,0
Paddle - bo_13,933,1398,160,16,2,15.55,0
Paddle - bo_13,934,1398,190,19,1,27.59,0
Paddle - bo_13,935,1398,10,1,0,0.9,0
Paddle - bo_13,936,1398,20,2,1,2.75,0
Paddle - bo_13,937,1398,10,1,0,2.69,0
Paddle - bo_13,938,1398,0,0,40,61.88,0
Paddle - bo_13,939,1398,20,2,0,2.56,0
Paddle - bo_13,940,1398,90,9,1,12.09,0
Paddle - bo_13,941,1398,60,6,2,4.93,0
Paddle - bo_13,942,1398,90,9,3,14.45,0
Paddle - bo_13,943,1398,10,1,0,0.4,0
Paddle - bo_13,944,1398,10,1,2,3.79,0
Paddle - bo_13,945,1398,80,8,0,2.75,0
Paddle - bo_13,946,1398,10,1,0,0.54,0
Paddle - bo_13,947,1398,50,5,3,6.06,0
Paddle - bo_13,948,1398,80,8,3,3.65,0
Paddle - bo_13,949,1398,50,5,1,1.9,0
Paddle - bo_13,950,1398,20,2,2,3.33,0
Paddle - bo_13,951,1398,130,13,0,6.46,0
Paddle - bo_13,952,1398,20,2,1,3.13,0
Paddle - bo_13,953,1398,120,12,1,8.63,0
Paddle - bo_13,954,1398,90,9,0,4.35,0
Paddle - bo_13,955,1398,10,1,0,3.45,0
Paddle - bo_13,956,1398,10,1,0,0.9,0
Paddle - bo_13,957,1398,150,15,3,14.31,0
Paddle - bo_13,958,1398,30,3,1,3.83,0
Paddle - bo_13,959,1398,90,9,1,11.9,0
Paddle - bo_13,960,1398,40,4,0,2.91,0
Paddle - bo_13,961,1398,40,4,0,2.81,0
Paddle - bo_13,962,1398,100,10,8,17.13,0
Paddle - bo_13,963,1398,10,1,0,1.14,0
Paddle - bo_13,964,1398,90,9,2,13.47,0
Paddle - bo_13,965,1398,10,1,0,1.7,0
Paddle - bo_13,966,1398,170,17,1,14.87,0
Paddle - bo_13,967,1398,120,12,6,23.31,0
Paddle - bo_13,968,1398,10,1,0,0.4,0
Paddle - bo_13,969,1398,160,16,3,16.01,0
Paddle - bo_13,970,1398,20,2,1,3.29,0
Paddle - bo_13,971,1398,70,7,1,4.31,0
Paddle - bo_13,972,1398,10,1,0,1.14,0
Paddle - bo_13,973,1398,100,10,2,10.32,0
Paddle - bo_13,974,1398,10,1,0,0.28,0
Paddle - bo_13,975,1398,80,8,3,8.17,0
Paddle - bo_13,976,1398,80,8,2,17.74,0
Paddle - bo_13,977,1398,10,1,0,0.42,0
Paddle - bo_13,978,1398,20,2,1,3.21,0
Paddle - bo_13,979,1398,110,11,0,4.97,0
Paddle - bo_13,980,1398,0,0,0,2.02,0
Paddle - bo_13,981,1398,30,3,3,7.5,0
Paddle - bo_13,982,1398,100,10,1,8.61,0
Paddle - bo_13,983,1398,50,5,1,4.77,0
Paddle - bo_13,984,1398,30,3,2,4.78,0
Paddle - bo_13,985,1398,80,8,2,6.46,0
Paddle - bo_13,986,1398,10,1,0,0.8,0
Paddle - bo_13,987,1398,20,2,0,3.01,0
Paddle - bo_13,988,1398,80,8,2,12.42,0
Paddle - bo_13,989,1398,60,6,19,27.41,0
Paddle - bo_13,990,1398,60,6,0,4.09,0
Paddle - bo_13,991,1398,0,0,0,2.29,0
Paddle - bo_13,992,1398,20,2,16,24.04,0
Paddle - bo_13,993,1398,20,2,0,3.25,0
Paddle - bo_13,994,1398,30,3,2,6.44,0
Paddle - bo_13,995,1398,90,9,1,9.99,0
Paddle - bo_13,996,1398,10,1,0,0.44,0
Paddle - bo_13,997,1398,180,18,20,43.74,0
Paddle - bo_13,998,1398,90,9,2,5.26,0
Paddle - bo_13,999,1398,50,5,3,6.73,0
Paddle - bo_13,1000,1398,60,6,5,8.17,0
Paddle - bo_13,1001,1398,20,2,2,2.85,0
Paddle - bo_13,1002,1398,140,14,1,25.52,0
Paddle - bo_13,1003,1398,40,4,0,1.84,0
Paddle - bo_13,1004,1398,10,1,0,0.16,0
Paddle - bo_13,1005,1398,0,0,3,7.74,0
Paddle - bo_13,1006,1398,150,15,1,6.9,0
Paddle - bo_13,1007,1398,20,2,1,4.35,0
Paddle - bo_13,1008,1398,10,1,2,4.39,0
Paddle - bo_13,1009,1398,180,18,1,7.9,0
Paddle - bo_13,1010,1398,190,19,2,33.21,0
Paddle - bo_13,1011,1398,10,1,0,1.06,0
Paddle - bo_13,1012,1398,150,15,14,43.29,0
Paddle - bo_13,1013,1398,10,1,0,0.76,0
Paddle - bo_13,1014,1398,170,17,2,8.95,0
Paddle - bo_13,1015,1398,0,0,0,2.45,0
Paddle - bo_13,1016,1398,160,16,2,10.98,0
Paddle - bo_13,1017,1398,20,2,1,4.76,0
Paddle - bo_13,1018,1398,60,6,0,4.33,0
Paddle - bo_13,1019,1398,10,1,0,0.44,0
Paddle - bo_13,1020,1398,130,13,0,6.84,0
Paddle - bo_13,1021,1398,90,9,14,30.9,0
Paddle - bo_13,1022,1398,0,0,0,3.27,0
Paddle - bo_13,1023,1398,10,1,0,0.66,0
Paddle - bo_13,1024,1398,110,11,1,10.91,0
Paddle - bo_13,1025,1398,10,1,0,0.38,0
Paddle - bo_13,1026,1398,10,1,0,0.68,0
Paddle - bo_13,1027,1398,90,9,3,9.19,0
Paddle - bo_13,1028,1398,30,3,2,5.42,0
Paddle - bo_13,1029,1398,50,5,0,1.66,0
Paddle - bo_13,1030,1398,10,1,0,0.92,0
