ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_19,99,2000,2/28/2021 12:48:43 PM,110,11,4,12.69,0
Paddle - lc_19,100,2000,2/28/2021 12:48:43 PM,200,20,8,32.82,0
Paddle - lc_19,101,2000,2/28/2021 12:48:43 PM,210,21,2,33.84,1
Paddle - lc_19,102,2000,2/28/2021 12:48:43 PM,150,15,2,14.95,0
Paddle - lc_19,103,2000,2/28/2021 12:48:43 PM,210,21,16,40.08,1
Paddle - lc_19,104,2000,2/28/2021 12:48:43 PM,130,13,2,12.66,0
Paddle - lc_19,105,2000,2/28/2021 12:48:43 PM,110,11,4,8.17,0
Paddle - lc_19,106,2000,2/28/2021 12:48:43 PM,80,8,5,10.34,0
Paddle - lc_19,107,2000,2/28/2021 12:48:43 PM,110,11,5,11.09,0
Paddle - lc_19,108,2000,2/28/2021 12:48:43 PM,150,15,9,24.02,0
Paddle - lc_19,109,2000,2/28/2021 12:48:43 PM,100,10,1,17.88,0
Paddle - lc_19,110,2000,2/28/2021 12:48:43 PM,110,11,7,18.8,0
Paddle - lc_19,111,2000,2/28/2021 12:48:43 PM,210,21,8,38.63,1
Paddle - lc_19,112,2000,2/28/2021 12:48:43 PM,20,2,2,5.97,0
Paddle - lc_19,113,2000,2/28/2021 12:48:43 PM,20,2,1,8.64,0
Paddle - lc_19,114,2000,2/28/2021 12:48:43 PM,210,21,4,36.11,1
Paddle - lc_19,115,2000,2/28/2021 12:48:43 PM,160,16,5,17.92,0
Paddle - lc_19,116,2000,2/28/2021 12:48:43 PM,170,17,4,13.95,0
Paddle - lc_19,117,2000,2/28/2021 12:48:43 PM,90,9,1,4.83,0
Paddle - lc_19,118,2000,2/28/2021 12:48:43 PM,10,1,3,4.31,0
Paddle - lc_19,119,2000,2/28/2021 12:48:43 PM,140,14,21,37.15,0
Paddle - lc_19,120,2000,2/28/2021 12:48:43 PM,210,21,8,19.81,1
Paddle - lc_19,121,2000,2/28/2021 12:48:43 PM,210,21,4,23.96,1
Paddle - lc_19,122,2000,2/28/2021 12:48:43 PM,140,14,3,10.06,0
Paddle - lc_19,123,2000,2/28/2021 12:48:43 PM,120,12,4,10.84,0
Paddle - lc_19,124,2000,2/28/2021 12:48:43 PM,200,20,6,27.1,0
Paddle - lc_19,125,2000,2/28/2021 12:48:43 PM,180,18,6,27.71,0
Paddle - lc_19,126,2000,2/28/2021 12:48:43 PM,210,21,10,26.94,1
Paddle - lc_19,127,2000,2/28/2021 12:48:43 PM,200,20,6,22.26,0
Paddle - lc_19,128,2000,2/28/2021 12:48:43 PM,190,19,5,36.84,0
Paddle - lc_19,129,2000,2/28/2021 12:48:43 PM,200,20,7,20.55,0
Paddle - lc_19,130,2000,2/28/2021 12:48:43 PM,180,18,5,19.49,0
Paddle - lc_19,131,2000,2/28/2021 12:48:43 PM,30,3,10,18.34,0
Paddle - lc_19,132,2000,2/28/2021 12:48:43 PM,20,2,1,4.09,0
Paddle - lc_19,133,2000,2/28/2021 12:48:43 PM,210,21,2,27.12,1
Paddle - lc_19,134,2000,2/28/2021 12:48:43 PM,140,14,5,24.54,0
Paddle - lc_19,135,2000,2/28/2021 12:48:43 PM,190,19,6,15.52,0
Paddle - lc_19,136,2000,2/28/2021 12:48:43 PM,190,19,6,16.86,0
Paddle - lc_19,137,2000,2/28/2021 12:48:43 PM,30,3,3,6.28,0
Paddle - lc_19,138,2000,2/28/2021 12:48:43 PM,20,2,2,3.69,0
Paddle - lc_19,139,2000,2/28/2021 12:48:43 PM,200,20,2,67.03,0
Paddle - lc_19,140,2000,2/28/2021 12:48:43 PM,200,20,6,13.35,0
Paddle - lc_19,141,2000,2/28/2021 12:48:43 PM,130,13,2,15.15,0
Paddle - lc_19,142,2000,2/28/2021 12:48:43 PM,80,8,6,9.86,0
Paddle - lc_19,143,2000,2/28/2021 12:48:43 PM,150,15,5,12.1,0
Paddle - lc_19,144,2000,2/28/2021 12:48:43 PM,60,6,2,6.34,0
Paddle - lc_19,145,2000,2/28/2021 12:48:43 PM,90,9,2,5.21,0
Paddle - lc_19,146,2000,2/28/2021 12:48:43 PM,50,5,1,4.27,0
Paddle - lc_19,147,2000,2/28/2021 12:48:43 PM,170,17,5,16.21,0
Paddle - lc_19,148,2000,2/28/2021 12:48:43 PM,200,20,4,33.9,0
Paddle - lc_19,149,2000,2/28/2021 12:48:43 PM,30,3,3,5.03,0
Paddle - lc_19,150,2000,2/28/2021 12:48:43 PM,100,10,2,6.83,0
Paddle - lc_19,151,2000,2/28/2021 12:48:43 PM,20,2,3,3.55,0
Paddle - lc_19,152,2000,2/28/2021 12:48:43 PM,80,8,2,6.89,0
Paddle - lc_19,153,2000,2/28/2021 12:48:43 PM,100,10,3,6.3,0
Paddle - lc_19,154,2000,2/28/2021 12:48:43 PM,210,21,7,25.94,1
Paddle - lc_19,155,2000,2/28/2021 12:48:43 PM,150,15,3,14.13,0
Paddle - lc_19,156,2000,2/28/2021 12:48:43 PM,190,19,6,20.57,0
Paddle - lc_19,157,2000,2/28/2021 12:48:43 PM,150,15,4,23.35,0
Paddle - lc_19,158,2000,2/28/2021 12:48:43 PM,190,19,5,17.57,0
Paddle - lc_19,159,2000,2/28/2021 12:48:43 PM,150,15,0,8.41,0
Paddle - lc_19,160,2000,2/28/2021 12:48:43 PM,70,7,5,7.76,0
Paddle - lc_19,161,2000,2/28/2021 12:48:43 PM,30,3,2,6.31,0
Paddle - lc_19,162,2000,2/28/2021 12:48:43 PM,190,19,6,15.54,0
Paddle - lc_19,163,2000,2/28/2021 12:48:43 PM,170,17,5,19.04,0
Paddle - lc_19,164,2000,2/28/2021 12:48:43 PM,150,15,4,16.64,0
Paddle - lc_19,165,2000,2/28/2021 12:48:43 PM,110,11,3,7.74,0
Paddle - lc_19,166,2000,2/28/2021 12:48:43 PM,50,5,2,6.62,0
Paddle - lc_19,167,2000,2/28/2021 12:48:43 PM,150,15,4,15.88,0
Paddle - lc_19,168,2000,2/28/2021 12:48:43 PM,150,15,2,24.5,0
Paddle - lc_19,169,2000,2/28/2021 12:48:43 PM,40,4,4,6.05,0
Paddle - lc_19,170,2000,2/28/2021 12:48:43 PM,20,2,2,3.71,0
Paddle - lc_19,171,2000,2/28/2021 12:48:43 PM,20,2,2,3.47,0
Paddle - lc_19,172,2000,2/28/2021 12:48:43 PM,180,18,2,15.36,0
Paddle - lc_19,173,2000,2/28/2021 12:48:43 PM,90,9,1,4.65,0
Paddle - lc_19,174,2000,2/28/2021 12:48:43 PM,0,0,1,5.59,0
Paddle - lc_19,175,2000,2/28/2021 12:48:43 PM,190,19,6,14.75,0
Paddle - lc_19,176,2000,2/28/2021 12:48:43 PM,70,7,3,5.93,0
Paddle - lc_19,177,2000,2/28/2021 12:48:43 PM,120,12,7,16.64,0
Paddle - lc_19,178,2000,2/28/2021 12:48:43 PM,20,2,3,3.97,0
Paddle - lc_19,179,2000,2/28/2021 12:48:43 PM,80,8,4,8.82,0
Paddle - lc_19,180,2000,2/28/2021 12:48:43 PM,0,0,0,3.63,0
Paddle - lc_19,181,2000,2/28/2021 12:48:43 PM,210,21,9,97.74,1
Paddle - lc_19,182,2000,2/28/2021 12:48:43 PM,10,1,2,4.09,0
Paddle - lc_19,183,2000,2/28/2021 12:48:43 PM,200,20,8,23.72,0
Paddle - lc_19,184,2000,2/28/2021 12:48:43 PM,90,9,2,7.14,0
Paddle - lc_19,185,2000,2/28/2021 12:48:43 PM,50,5,7,24.66,0
Paddle - lc_19,186,2000,2/28/2021 12:48:43 PM,50,5,5,8.16,0
